0 5.48441e-05
1 0.000345668
2 0.000416919
3 0.000448319
4 0.00054715
5 0.000584963
6 0.000651914
7 0.000584963
8 0.000741716
9 0.000695025
10 0.000695025
11 0.000741716
12 0.00103668
13 0.00103668
14 0.00103668
15 0.00103668
16 0.00103668
17 0.00103668
18 0.00103668
19 0.00103668
20 0.00103668
21 0.00103668
22 0.00103668
23 0.00103668
24 0.00103668
25 0.00103668
26 0.00103668
27 0.00103668
28 0.00103668
29 0.00115124
30 0.00103668
31 0.00115124
32 0.00115124
33 0.00115124
34 0.00115124
35 0.00115124
36 0.00160117
37 0.00115124
38 0.00115124
39 0.00117576
40 0.00115124
